ПП Віжес;32808995;311896_1;KH:V10;14;RN;08.10.2021;;10;
7406;2;16,68;Сыр плавл. "Янтарь" бекон 60% 100г стакан ТМ "Пирятин";1;шт;13,9;27,8;33,36;5,56;4820023262300
7676;3,52;259,74;Сыр твердый Ореховый 50% с орехом брус ТМ "КОМО";1;кг;216,45;761,9;914,28;152,38;
28440;2,882;257,16;Сыр тв. "Древнекиевский" 50% 2,5кг брус ТМ "Пирятин";1;кг;214,3;617,61;741,13;123,52;
